geo,time,Channel0_impression,Channel1_impression,Channel2_impression,Channel3_impression,Channel4_impression,competitor_sales_control,sentiment_score_control,Channel0_spend,Channel1_spend,Channel2_spend,Channel3_spend,Channel4_spend,Organic_channel0_impression,Promo,conversions,revenue_per_conversion,population
Geo5,21 February 2022,199808,190981,0,853124,0,-1.82192,0.686619,1465.137,1841.292,0,6648.259,0,85081,0,2901268,0.019836,337573.4
Geo5,28 February 2022,822874,813902,0,548834,0,-0.44044,-0.8236,6033.907,7847.018,0,4276.976,0,0,0,10088383,0.020085,337573.4
Geo5,07 March 2022,150265,245530,0,0,423341,-1.05007,-0.77883,1101.852,2367.211,0,0,3298.636,0,0,4696093,0.019998,337573.4
Geo5,14 March 2022,288369,137317,0,486292,0,-0.10172,-1.53415,2114.53,1323.905,0,3789.596,0,890115,0,4185675,0.020041,337573.4
Geo5,21 March 2022,291732,0,0,969425,958464,-0.44028,0.505173,2139.19,0,0,7554.575,7468.267,840986,0,5363862,0.020027,337573.4
Geo5,28 March 2022,0,0,0,1057105,136588,-0.03381,-1.69667,0,0,0,8237.851,1064.282,257049,1.03618,7981402,0.019971,337573.4
Geo5,04 April 2022,20226,0,143246,280919,378739,-0.69525,-0.15458,148.3117,0,1064.45,2189.157,2951.101,0,0,5348074,0.020059,337573.4
Geo5,11 April 2022,0,0,0,1093863,498768,-1.38858,0.15973,0,0,0,8524.3,3886.356,113609,0.289432,7842989,0.020098,337573.4
Geo5,18 April 2022,239538,13517,0,656359,411274,-0.02187,-0.5001,1756.466,130.3205,0,5114.901,3204.611,446408,0,5042123,0.019964,337573.4
Geo5,25 April 2022,0,63064,0,1008217,0,-2.1094,-1.66844,0,608.0147,0,7856.875,0,0,0,3960515,0.020063,337573.4
Geo5,02 May 2022,2694,918265,0,1323784,355544,0.029195,-0.27453,19.75436,8853.205,0,10316.04,2770.367,688018,0.940151,5462510,0.020054,337573.4
Geo5,09 May 2022,1030592,587006,153572,1201192,1335226,1.660475,0.12907,7557.046,5659.461,1141.182,9360.698,10403.96,431007,0,2270010,0.020032,337573.4
Geo5,16 May 2022,0,0,0,26883,0,-3.38501,-2.5264,0,0,0,209.4949,0,0,0.805678,7567213,0.019902,337573.4
Geo5,23 May 2022,0,0,0,135419,550439,-1.14579,-3.00743,0,0,0,1055.299,4288.972,0,0,8214948,0.020201,337573.4
Geo5,30 May 2022,558464,490066,0,1102565,749814,-1.74609,1.415288,4095.062,4724.84,0,8592.113,5842.484,543397,1.139436,4229450,0.020112,337573.4
Geo5,06 June 2022,828467,139385,0,753473,461711,-2.3554,0.707897,6074.919,1343.843,0,5871.695,3597.611,835597,1.765186,6006556,0.020221,337573.4
Geo5,13 June 2022,705015,528026,0,356230,0,-2.14748,0.964505,5169.68,5090.821,0,2776.044,0,584884,0,7609343,0.020126,337573.4
Geo5,20 June 2022,320040,454199,0,638273,0,-1.33835,-1.50031,2346.765,4379.038,0,4973.96,0,0,0.129823,5637119,0.019978,337573.4
Geo5,27 June 2022,850168,268057,0,539122,235202,-0.75821,-0.53664,6234.046,2584.399,0,4201.292,1832.673,0,0.569597,7829842,0.019937,337573.4
Geo5,04 July 2022,587641,0,0,1220822,754411,-1.15327,0.537791,4309.009,0,0,9513.671,5878.304,447381,3.275437,8969999,0.019891,337573.4
Geo5,11 July 2022,290760,64866,0,261372,430503,-1.35642,0.226598,2132.063,625.3881,0,2036.83,3354.441,342003,0,5839431,0.019968,337573.4
Geo5,18 July 2022,1436086,882348,594310,1944070,1112494,-0.3076,2.578252,10530.42,8506.921,4416.273,15149.83,8668.455,1046340,2.599689,6398803,0.019858,337573.4
Geo5,25 July 2022,214907,0,0,100052,456654,0.336174,-2.16833,1575.854,0,0,779.6893,3558.208,0,0.320317,8167334,0.020077,337573.4
Geo5,01 August 2022,1032079,470344,0,1141476,305890,-1.64087,0.824344,7567.95,4534.695,0,8895.34,2383.468,447912,1.206714,4521136,0.020013,337573.4
Geo5,08 August 2022,674968,496398,218812,1237615,644214,0.348312,2.008108,4949.354,4785.888,1625.975,9644.536,5019.659,1353283,0.313916,1148338,0.01989,337573.4
Geo5,15 August 2022,0,0,0,897199,525180,0.523295,-2.45298,0,0,0,6991.729,4092.156,0,0,5072205,0.019859,337573.4
Geo5,22 August 2022,601900,1003608,0,684592,750491,-0.16634,-0.95988,4413.566,9676.017,0,5334.917,5847.759,0,1.376006,6422195,0.019929,337573.4
Geo5,29 August 2022,767877,263744,0,1562064,1199622,0.856458,0.719615,5630.629,2542.817,0,12172.92,9347.349,143613,0.182285,6336480,0.020097,337573.4
Geo5,05 September 2022,150418,972145,306853,1907865,644335,1.25978,1.87185,1102.974,9372.675,2280.201,14867.69,5020.602,580895,0.801771,5691848,0.020097,337573.4
Geo5,12 September 2022,65295,300904,940822,957484,596800,0.822969,-0.14904,478.7902,2901.085,6991.177,7461.52,4650.213,458910,0.986008,7979046,0.020005,337573.4
Geo5,19 September 2022,0,474578,133276,1548741,848672,1.675024,-0.55901,0,4575.517,990.3639,12069.09,6612.777,310896,0,6681585,0.019975,337573.4
Geo5,26 September 2022,314996,641882,232512,1087615,355333,1.270024,0.561784,2309.779,6188.533,1727.779,8475.61,2768.723,0,0,6259768,0.0199,337573.4
Geo5,03 October 2022,387838,466178,0,1755331,460340,-0.60995,-0.58773,2843.909,4494.53,0,13679.01,3586.929,440739,0.553553,5271010,0.019965,337573.4
Geo5,10 October 2022,1176356,322066,397989,1884961,1197450,2.65599,-0.64609,8625.893,3105.113,2957.426,14689.2,9330.425,166225,1.078603,9191591,0.019966,337573.4
Geo5,17 October 2022,348946,174759,612970,1486502,1277058,2.255652,0.100723,2558.725,1684.892,4554.934,11584.07,9950.723,1118514,0.287623,5383560,0.020106,337573.4
Geo5,24 October 2022,360502,0,0,889823,0,-1.21807,-1.28163,2643.461,0,0,6934.249,0,0,0.570706,5903910,0.020074,337573.4
Geo5,31 October 2022,1040242,755495,495046,1966679,222152,-1.22854,2.592509,7627.807,7283.902,3678.649,15326.02,1730.989,715662,1.934062,4733881,0.020198,337573.4
Geo5,07 November 2022,465332,989520,727527,2383382,1052006,1.127335,3.001786,3412.151,9540.191,5406.198,18573.32,8197.138,944352,0.403213,3617545,0.01988,337573.4
Geo5,14 November 2022,1303980,143984,146530,1400972,784429,-0.54602,1.246859,9561.724,1388.183,1088.853,10917.55,6112.202,581036,0,7106922,0.019864,337573.4
Geo5,21 November 2022,691497,195481,220296,1316598,1057842,1.25942,0.783862,5070.556,1884.678,1637.003,10260.04,8242.611,983759,1.575608,5770933,0.019978,337573.4
Geo5,28 November 2022,775258,52751,768837,2606058,2022569,2.268094,1.85074,5684.752,508.5846,5713.169,20308.59,15759.68,786632,0,4630730,0.019949,337573.4
Geo5,05 December 2022,1282691,1016579,228066,1431517,295103,-0.53107,1.325604,9405.618,9801.074,1694.741,11155.58,2299.417,613616,1.190504,6402600,0.019886,337573.4
Geo5,12 December 2022,248366,401359,0,551036,845749,0.408522,-0.5033,1821.199,3869.595,0,4294.136,6590.002,344930,0.174911,5757525,0.020012,337573.4
Geo5,19 December 2022,506263,551011,629565,941720,0,0.458005,-0.695,3712.287,5312.424,4678.25,7338.673,0,0,0,3747988,0.020019,337573.4
Geo5,26 December 2022,109981,0,0,386759,619386,0.180086,-0.48011,806.4603,0,0,3013.951,4826.201,314974,0,3785106,0.019944,337573.4
Geo5,02 January 2023,202309,0,0,1058619,562209,0.590956,-0.381,1483.476,0,0,8249.649,4380.683,0,0,3390666,0.020141,337573.4
Geo5,09 January 2023,342024,311293,0,1552389,635314,1.250681,0.401027,2507.967,3001.248,0,12097.52,4950.311,0,0,5161791,0.020053,337573.4
Geo5,16 January 2023,520387,376635,0,1137352,0,-0.08058,-0.38114,3815.854,3631.225,0,8863.203,0,522558,0.332361,7918653,0.019806,337573.4
Geo5,23 January 2023,440158,236457,0,1251645,428964,-0.96696,0.3848,3227.557,2279.737,0,9753.87,3342.45,0,0.286571,4232615,0.019994,337573.4
Geo5,30 January 2023,144029,0,0,1151301,220829,-0.8905,-1.4084,1056.125,0,0,8971.905,1720.68,0,0,7155688,0.020099,337573.4
Geo5,06 February 2023,0,97941,166975,600945,414772,-0.18329,0.019433,0,944.2719,1240.779,4683.068,3231.867,276285,0.613843,6403483,0.019957,337573.4
Geo5,13 February 2023,1571651,1325461,595778,868064,880960,0.973533,2.135937,11524.48,12779.08,4427.182,6764.685,6864.362,408599,1.321362,3547084,0.01991,337573.4
Geo5,20 February 2023,461734,0,0,1463933,930400,0.169021,-1.80734,3385.768,0,0,11408.2,7249.595,365914,0.314073,6435246,0.01994,337573.4
Geo5,27 February 2023,904035,18797,0,956246,590766,-1.10232,0.073122,6629.039,181.2262,0,7451.873,4603.196,0,1.50394,9064923,0.020045,337573.4
Geo5,06 March 2023,295590,0,0,657321,1134135,-0.46884,-0.51435,2167.48,0,0,5122.398,8837.08,449226,0,3761870,0.020054,337573.4
Geo5,13 March 2023,400631,329316,0,896740,400319,0.533335,-1.85869,2937.716,3175.012,0,6988.152,3119.25,188954,0,6086604,0.020088,337573.4
Geo5,20 March 2023,302894,253357,0,456218,0,-2.86936,-0.37022,2221.038,2442.674,0,3555.234,0,0,0,6990088,0.019902,337573.4
Geo5,27 March 2023,0,105887,0,1199007,952014,-0.04725,0.336892,0,1020.881,0,9343.67,7418.009,100619,0,7398271,0.020071,337573.4
Geo5,03 April 2023,557411,439733,0,272158,152146,-3.13648,-2.63228,4087.341,4239.567,0,2120.884,1185.508,0,0.488503,10481007,0.019845,337573.4
Geo5,10 April 2023,1036084,0,0,793651,0,-0.11938,0.108525,7597.317,0,0,6184.795,0,0,0.851033,7913080,0.02001,337573.4
Geo5,17 April 2023,841074,443577,0,952048,1076204,-0.04501,-0.55916,6167.363,4276.628,0,7419.158,8385.687,0,1.599655,8117877,0.020121,337573.4
Geo5,24 April 2023,312574,140757,578914,294386,0,-0.44271,0.979139,2292.019,1357.071,4301.866,2294.103,0,0,0.614113,4623018,0.020259,337573.4
Geo5,01 May 2023,663757,199979,781094,1783804,1446225,2.405087,0.437081,4867.147,1928.044,5804.251,13900.9,11268.86,1021210,0.499413,5985692,0.019909,337573.4
Geo5,08 May 2023,0,211348,0,1453063,936382,1.2102,-0.57292,0,2037.655,0,11323.49,7296.206,0,0,7770459,0.020072,337573.4
Geo5,15 May 2023,0,0,0,338099,117784,-1.50742,-2.24347,0,0,0,2634.752,917.7625,0,0,7243716,0.019979,337573.4
Geo5,22 May 2023,564883,0,0,382062,0,-1.34443,-0.07789,4142.131,0,0,2977.348,0,244181,0,8157768,0.020115,337573.4
Geo5,29 May 2023,272815,298656,0,1355510,1571610,0.070066,0.14059,2000.477,2879.412,0,10563.27,12245.85,311353,0,7943991,0.019912,337573.4
Geo5,05 June 2023,0,0,0,207704,0,-1.64755,-2.18807,0,0,0,1618.604,0,0,0,6766692,0.020023,337573.4
Geo5,12 June 2023,316220,14855,13230,729174,841444,1.869938,0.625592,2318.754,143.2205,98.31113,5682.336,6556.458,1043876,0,4324127,0.020174,337573.4
Geo5,19 June 2023,468219,136333,0,1007495,606811,-0.72859,0.438567,3433.32,1314.418,0,7851.248,4728.217,0,0,4118004,0.020036,337573.4
Geo5,26 June 2023,534958,188276,0,1189268,772500,-0.52932,0.041784,3922.699,1815.213,0,9267.776,6019.252,573892,0,3854750,0.020155,337573.4
Geo5,03 July 2023,0,109735,115846,526102,531227,0.707844,-0.54074,0,1057.981,860.8429,4099.829,4139.274,0,0,3809379,0.019798,337573.4
Geo5,10 July 2023,436833,205827,0,285616,262216,-1.71758,1.392833,3203.176,1984.426,0,2225.76,2043.164,67458,0,1696571,0.020204,337573.4
Geo5,17 July 2023,805643,186902,0,519122,0,-2.87882,0.052691,5907.557,1801.966,0,4045.435,0,152548,0.936549,6996869,0.019827,337573.4
Geo5,24 July 2023,662166,248192,322465,1353334,704381,-0.03388,0.684923,4855.48,2392.877,2396.213,10546.32,5488.475,669759,1.491601,7072225,0.020031,337573.4
Geo5,31 July 2023,924608,474316,0,630142,854234,1.69361,-0.06206,6779.895,4572.991,0,4910.596,6656.116,196015,0,4202795,0.019791,337573.4
Geo5,07 August 2023,742110,0,0,1093322,681415,0.79769,-1.48278,5441.687,0,0,8520.084,5309.525,348977,0,5251813,0.020001,337573.4
Geo5,14 August 2023,425956,563836,0,1909407,762917,-0.07914,-0.34954,3123.418,5436.074,0,14879.7,5944.582,628158,1.909303,8528495,0.01994,337573.4
Geo5,21 August 2023,719023,0,0,932913,35316,0.746405,0.097725,5272.397,0,0,7270.042,275.1792,173520,0,4391859,0.019974,337573.4
Geo5,28 August 2023,0,0,0,1483765,507448,-0.70027,-1.16912,0,0,0,11562.74,3953.99,0,1.277892,5794188,0.02002,337573.4
Geo5,04 September 2023,699402,491300,0,869371,671325,0.851665,-0.42259,5128.521,4736.737,0,6774.87,5230.905,0,0,6726247,0.019989,337573.4
Geo5,11 September 2023,1536329,191199,130358,2594240,1776083,2.240361,1.490401,11265.48,1843.394,968.6804,20216.5,13839.08,1240532,1.363097,7303666,0.01999,337573.4
Geo5,18 September 2023,556541,473816,257510,983446,636013,-0.20144,0.665834,4080.961,4568.17,1913.537,7663.838,4955.757,324946,0.688068,4574885,0.020053,337573.4
Geo5,25 September 2023,879111,42031,939604,2142714,667491,-0.03392,0.984452,6446.277,405.2306,6982.127,16697.83,5201.031,112143,2.028661,8123570,0.019906,337573.4
Geo5,02 October 2023,581110,66852,62370,935493,318164,-0.59882,1.29663,4261.119,644.5356,463.4667,7290.148,2479.106,301177,0,5164839,0.019994,337573.4
Geo5,09 October 2023,326738,133553,0,942988,885963,-1.23363,-0.11375,2395.879,1287.615,0,7348.555,6903.346,547768,0,7156726,0.019896,337573.4
Geo5,16 October 2023,850362,598270,152689,1614920,1102788,1.372605,1.130833,6235.469,5768.06,1134.62,12584.81,8592.827,1300156,0.516288,7618497,0.019987,337573.4
Geo5,23 October 2023,1117852,390865,1772222,2695561,1737402,2.436902,3.164184,8196.899,3768.42,13169.25,21006.08,13537.68,1445673,1.942243,4702839,0.020073,337573.4
Geo5,30 October 2023,588452,632315,0,990712,564050,0.049525,-0.55415,4314.956,6096.295,0,7720.46,4395.027,271265,0.544358,10398387,0.02002,337573.4
Geo5,06 November 2023,829859,754461,0,1316618,1191424,0.664755,0.131754,6085.127,7273.933,0,10260.19,9283.47,357410,1.536891,5190179,0.020083,337573.4
Geo5,13 November 2023,685990,838564,258699,1614620,598008,0.789583,0.858315,5030.174,8084.79,1922.373,12582.48,4659.626,1001764,1.89296,8370866,0.020161,337573.4
Geo5,20 November 2023,1441585,696841,15499,1246106,792340,-0.63387,2.627499,10570.74,6718.405,115.1719,9710.705,6173.843,1047293,0.629301,9917406,0.019972,337573.4
Geo5,27 November 2023,448142,244066,28039,723305,787527,0.410769,-0.07886,3286.101,2353.097,208.3557,5636.601,6136.341,0,0.660171,3800762,0.019926,337573.4
Geo5,04 December 2023,351274,966106,314638,442790,989898,-0.78823,0.786461,2575.795,9314.452,2338.051,3450.592,7713.197,0,0,7318727,0.020058,337573.4
Geo5,11 December 2023,448801,89488,0,1326428,328323,-0.55103,-0.94291,3290.934,862.7745,0,10336.64,2558.264,28531,0.722456,7599216,0.020008,337573.4
Geo5,18 December 2023,0,799076,0,1208617,932104,-0.91772,1.180666,0,7704.077,0,9418.559,7262.872,254491,0.723014,7843547,0.019964,337573.4
Geo5,25 December 2023,770716,638604,0,1093456,238323,0.515754,-0.64599,5651.447,6156.929,0,8521.128,1856.992,170628,0,7662866,0.019836,337573.4
Geo5,01 January 2024,210034,690828,226892,1223656,602441,0.797173,0.503801,1540.121,6660.433,1686.017,9535.756,4694.167,0,0,2199571,0.020074,337573.4
Geo5,08 January 2024,215300,695451,47502,1308138,1127510,0.448321,-1.07927,1578.735,6705.004,352.9838,10194.11,8785.458,0,0.213795,8230208,0.020038,337573.4
Geo5,15 January 2024,1293941,173958,978763,1485702,1094167,3.763116,0.01337,9488.111,1677.169,7273.114,11577.84,8525.653,904446,0,10600962,0.01989,337573.4
Geo6,25 January 2021,807277,0,0,460323,135458,-0.98829,0.014205,5919.539,0,0,3587.224,1055.477,183815,0.141605,1711438,0.019889,218910.2
Geo6,01 February 2021,555117,431586,0,332395,42605,-0.05698,-0.4634,4070.519,4161.021,0,2590.301,331.9744,39444,0,4077184,0.019947,218910.2
Geo6,08 February 2021,659344,152810,0,1189662,243856,-2.22389,1.628207,4834.787,1473.277,0,9270.846,1900.104,184712,0,4644089,0.020056,218910.2
Geo6,15 February 2021,207159,307566,0,558220,611113,0.573693,-0.50229,1519.04,2965.315,0,4350.12,4761.738,157176,0,4115209,0.01998,218910.2
Geo6,22 February 2021,582090,0,0,630602,445485,-0.10085,1.214811,4268.305,0,0,4914.181,3471.18,0,0.457642,3625540,0.020013,218910.2
Geo6,01 March 2021,243797,0,0,264230,0,-1.58555,-1.24425,1787.696,0,0,2059.102,0,357872,0,5283078,0.019816,218910.2
Geo6,08 March 2021,161347,166502,0,891092,526636,-0.41783,-0.7854,1183.113,1605.284,0,6944.138,4103.502,0,0,4688226,0.019915,218910.2
Geo6,15 March 2021,270895,0,0,261300,0,-0.26074,0.008021,1986.398,0,0,2036.269,0,427720,0,6135367,0.020002,218910.2
Geo6,22 March 2021,0,91234,0,579640,680671,0.065373,-1.79806,0,879.6082,0,4517.042,5303.729,68349,0,4165401,0.020164,218910.2
Geo6,29 March 2021,313955,0,0,536783,506861,0.669794,-1.04058,2302.145,0,0,4183.065,3949.416,55365,0,3198985,0.020035,218910.2
Geo6,05 April 2021,0,202441,0,614294,535996,-0.32013,0.282687,0,1951.781,0,4787.095,4176.434,80728,0,3650861,0.020056,218910.2
Geo6,12 April 2021,182521,386701,0,549901,121137,-1.66961,1.546883,1338.376,3728.274,0,4285.291,943.8888,190732,0.321859,3525517,0.019959,218910.2
Geo6,19 April 2021,0,0,0,244468,322431,-0.68199,-3.65333,0,0,0,1905.1,2512.354,0,0.28388,7450745,0.019882,218910.2
Geo6,26 April 2021,193707,0,0,807697,284273,0.333212,-1.67634,1420.4,0,0,6294.254,2215.03,0,0.632571,3961842,0.01996,218910.2
Geo6,03 May 2021,398151,332023,0,425148,507436,-1.66368,1.053887,2919.531,3201.111,0,3313.111,3953.897,385819,0.545841,3355980,0.020062,218910.2
Geo6,10 May 2021,579494,262720,248962,1695205,682092,-0.27498,2.129181,4249.269,2532.944,1850.018,13210.46,5314.8,716021,1.299417,3715966,0.019962,218910.2
Geo6,17 May 2021,81339,0,0,495660,0,-1.19852,-1.36249,596.4364,0,0,3862.599,0,88687,0.127399,5533736,0.019979,218910.2
Geo6,24 May 2021,312066,0,0,430389,0,-1.97364,-1.45119,2288.294,0,0,3353.953,0,0,0,6455632,0.019977,218910.2
Geo6,31 May 2021,183262,167279,0,953546,454076,-0.96143,1.545782,1343.809,1612.776,0,7430.832,3538.12,0,0.724185,5615896,0.019978,218910.2
Geo6,07 June 2021,846757,299947,164248,1226435,339493,0.733146,2.550145,6209.035,2891.858,1220.515,9557.412,2645.3,994762,0.159753,3164835,0.020094,218910.2
Geo6,14 June 2021,0,10527,0,778758,193079,0.444368,-0.02611,0,101.4932,0,6068.737,1504.455,212095,0,3696414,0.019897,218910.2
Geo6,21 June 2021,597793,144237,0,205582,156595,-1.48712,-1.69552,4383.451,1390.622,0,1602.068,1220.174,0,0.944411,6010788,0.019852,218910.2
Geo6,28 June 2021,691423,354076,407493,981930,150012,0.072264,1.118421,5070.014,3413.729,3028.05,7652.024,1168.88,846238,2.517324,4198279,0.01998,218910.2
Geo6,05 July 2021,421084,0,0,641703,353011,-0.77944,-1.28383,3087.692,0,0,5000.689,2750.631,400400,0.886482,4057372,0.019902,218910.2
Geo6,12 July 2021,269432,0,0,158681,137532,-1.9129,-2.10935,1975.67,0,0,1236.576,1071.637,0,0,5948529,0.019978,218910.2
Geo6,19 July 2021,40574,0,0,529415,95027,-2.06468,0.753372,297.5179,0,0,4125.647,740.442,0,0.549949,4460615,0.020106,218910.2
Geo6,26 July 2021,0,340658,174387,367754,0,-0.44384,-0.32944,0,3284.363,1295.857,2865.848,0,293460,0,4155747,0.019799,218910.2
Geo6,02 August 2021,402925,342489,419943,957315,745834,0.869841,-0.501,2954.538,3302.016,3120.565,7460.203,5811.473,150304,1.085466,3335783,0.019964,218910.2
Geo6,09 August 2021,574759,0,0,943777,522591,-0.49989,-0.35766,4214.548,0,0,7354.704,4071.983,0,0.867712,4406281,0.019968,218910.2
Geo6,16 August 2021,194036,16719,0,448514,210703,-0.84279,-0.70573,1422.812,161.1918,0,3495.198,1641.779,0,0.448804,4198207,0.019971,218910.2
Geo6,23 August 2021,393256,4676,0,655211,521075,-1.29136,-0.436,2883.637,45.0824,0,5105.955,4060.17,429818,2.302263,5792203,0.020034,218910.2
Geo6,30 August 2021,250571,440531,335958,1435610,1059702,1.243167,0.468063,1837.368,4247.262,2496.479,11187.48,8257.105,625863,0.466282,1848693,0.020032,218910.2
Geo6,06 September 2021,0,68876,0,481593,374794,0.593613,-3.14849,0,664.0494,0,3752.978,2920.362,0,0,4970966,0.020137,218910.2
Geo6,13 September 2021,539151,265703,0,1294593,346750,-0.42829,1.172514,3953.445,2561.704,0,10088.56,2701.845,0,0,3393128,0.019972,218910.2
Geo6,20 September 2021,129665,10708,0,468942,239905,-1.24386,-0.69206,950.7976,103.2383,0,3654.39,1869.319,161677,0.706586,5556236,0.020058,218910.2
Geo6,27 September 2021,480950,147036,0,694307,256697,-0.12604,0.580457,3526.673,1417.608,0,5410.624,2000.16,27759,0.097326,7767262,0.019827,218910.2
Geo6,04 October 2021,342109,56270,44461,1185870,384088,1.308667,0.307562,2508.591,542.5122,330.3864,9241.296,2992.78,730294,0,2793691,0.020021,218910.2
Geo6,11 October 2021,685765,250057,0,778210,474689,-0.42679,0.556061,5028.525,2410.857,0,6064.466,3698.735,56315,0,5352193,0.020022,218910.2
Geo6,18 October 2021,713575,432310,459166,1352679,470095,2.16141,1.870731,5232.448,4168.001,3412.028,10541.21,3662.939,320482,0.832893,3974640,0.020251,218910.2
Geo6,25 October 2021,509498,292784,0,692076,546922,0.777281,-1.18284,3736.008,2822.798,0,5393.238,4261.568,0,0,5135829,0.02,218910.2
Geo6,01 November 2021,666652,408652,0,596904,68603,-0.96619,2.431476,4888.375,3939.908,0,4651.578,534.5485,270921,0,2968725,0.020169,218910.2
Geo6,08 November 2021,0,0,0,464624,0,0.027327,-1.74627,0,0,0,3620.741,0,0,0.102288,4857429,0.019982,218910.2
Geo6,15 November 2021,433891,475626,0,1234820,392087,1.132056,0.168426,3181.603,4585.621,0,9622.755,3055.107,519277,1.192116,2628644,0.020128,218910.2
Geo6,22 November 2021,726645,402740,245792,1223402,908854,1.841521,2.002659,5328.287,3882.909,1826.462,9533.777,7081.71,806945,0.273897,2706713,0.02007,218910.2
Geo6,29 November 2021,126188,145013,210335,1087271,228551,1.255503,-0.94563,925.3017,1398.104,1562.984,8472.929,1780.849,0,0,2158709,0.020043,218910.2
Geo6,06 December 2021,92297,25475,184196,467428,96411,1.074912,-1.24958,676.7884,245.6104,1368.747,3642.592,751.226,0,0.021129,3539754,0.019947,218910.2
Geo6,13 December 2021,683902,302142,0,1202278,316838,-1.45396,1.344668,5014.864,2913.021,0,9369.161,2468.774,721318,1.424987,5333013,0.019957,218910.2
Geo6,20 December 2021,0,41378,0,653117,373725,0.013842,1.272478,0,398.9349,0,5089.637,2912.032,686151,0,2093494,0.020032,218910.2
Geo6,27 December 2021,597818,0,0,393902,507258,-0.53467,-0.82789,4383.634,0,0,3069.616,3952.51,138234,1.550962,5101392,0.019984,218910.2
Geo6,03 January 2022,289270,0,0,277660,333990,-0.43995,-2.27962,2121.137,0,0,2163.76,2602.42,0,2.299656,5752695,0.019879,218910.2
Geo6,10 January 2022,320200,360541,467507,1327472,1153402,2.57133,0.581384,2347.938,3476.059,3474.009,10344.78,8987.206,625857,0,3130965,0.019931,218910.2
Geo6,17 January 2022,0,376265,0,766763,257152,-0.34612,-0.76237,0,3627.658,0,5975.262,2003.706,2104,0,4936318,0.020069,218910.2
Geo6,24 January 2022,421784,410892,25409,301782,0,-0.35868,0.988247,3092.825,3961.505,188.8124,2351.739,0,379515,0,2917212,0.019942,218910.2
Geo6,31 January 2022,0,143930,0,384808,0,-1.17295,-1.10169,0,1387.663,0,2998.747,0,0,0,5262469,0.019943,218910.2
Geo6,07 February 2022,194886,185430,0,699174,338009,0.707968,-0.41548,1429.045,1787.774,0,5448.551,2633.736,73667,0.417844,3559620,0.020089,218910.2
Geo6,14 February 2022,466276,385508,137943,1259440,540380,0.048752,0.692693,3419.073,3716.772,1025.044,9814.615,4210.593,0,0,3906417,0.020097,218910.2
Geo6,21 February 2022,373449,276611,351802,1265935,563955,1.147896,0.82208,2738.398,2666.871,2614.214,9865.23,4394.288,202893,0,4103165,0.020045,218910.2
Geo6,28 February 2022,569454,391305,0,378743,34688,-1.86994,1.276136,4175.648,3772.662,0,2951.484,270.2859,0,0,6202208,0.020066,218910.2
Geo6,07 March 2022,181888,0,0,541854,374500,-1.02274,-1.61228,1333.734,0,0,4222.582,2918.071,248537,0.114588,6529247,0.019968,218910.2
Geo6,14 March 2022,0,103691,0,0,302764,0.070576,-3.3204,0,999.7089,0,0,2359.11,287731,0.064754,8519783,0.020059,218910.2
Geo6,21 March 2022,123709,77323,0,341277,345424,-0.32078,-0.95168,907.1239,745.489,0,2659.517,2691.513,0,0,2462213,0.02008,218910.2
Geo6,28 March 2022,0,0,0,793593,420562,-1.42684,-1.21555,0,0,0,6184.343,3276.982,583319,0.461871,3809213,0.0201,218910.2
Geo6,04 April 2022,112427,132298,0,431332,278576,-0.18388,-0.29125,824.3961,1275.516,0,3361.302,2170.639,0,0,2840980,0.01992,218910.2
Geo6,11 April 2022,550806,167264,0,0,105286,-1.06983,-0.37039,4038.908,1612.631,0,0,820.3792,78895,0,3660753,0.019989,218910.2
Geo6,18 April 2022,324488,0,0,188699,0,-1.67655,-1.41823,2379.381,0,0,1470.501,0,216249,0,4436482,0.019956,218910.2
Geo6,25 April 2022,331989,0,0,644437,486653,0.304842,-1.57718,2434.384,0,0,5021.995,3791.957,0,0,3616598,0.01997,218910.2
Geo6,02 May 2022,695037,99062,0,338561,267600,-0.77964,-2.04461,5096.514,955.0797,0,2638.352,2085.116,0,2.433147,4972996,0.020122,218910.2
Geo6,09 May 2022,295003,282547,0,310349,589765,0.919694,-1.36597,2163.175,2724.101,0,2418.5,4595.397,0,0,4315976,0.01991,218910.2
Geo6,16 May 2022,836233,211554,0,826662,125266,-2.33691,1.758616,6131.865,2039.641,0,6442.045,976.0617,0,0.745858,4160817,0.01994,218910.2
Geo6,23 May 2022,0,0,0,0,96209,-0.65205,-2.13807,0,0,0,0,749.652,0,0.633531,8103310,0.020038,218910.2
Geo6,30 May 2022,299498,0,0,715307,468741,0.410586,-1.18852,2196.136,0,0,5574.273,3652.388,0,0.848306,5593228,0.020097,218910.2
Geo6,06 June 2022,593367,7600,0,817701,384469,-0.77699,0.063786,4350.996,73.27336,0,6372.213,2995.749,187729,0.162616,3086055,0.020036,218910.2
Geo6,13 June 2022,615938,209789,334189,903392,721923,-1.59939,2.433588,4516.503,2022.624,2483.333,7039.989,5625.16,384642,1.451474,3442400,0.020065,218910.2
Geo6,20 June 2022,0,153161,0,341665,768749,-0.38973,-0.88511,0,1476.661,0,2662.541,5990.024,0,0,6983620,0.020097,218910.2
Geo6,27 June 2022,73132,134346,0,252529,0,-1.18281,-1.17288,536.2567,1295.261,0,1967.918,0,125476,0,3408290,0.019934,218910.2
